category,image,human_entropy,human_center_distance,human_num_peaks
Noisy,011,6.048907279968262,218.09032951424288,2
Noisy,013,6.1252007484436035,298.45349028002954,3
Noisy,015,5.976056098937988,286.06470378422017,4
Noisy,017,6.177412986755371,321.5197142882547,5
Noisy,019,6.1693620681762695,230.73443339571253,5
Noisy,021,5.915022373199463,293.2341228894029,3
Noisy,023,6.002024173736572,309.64665053081035,3
Noisy,025,5.9955973625183105,289.5897385089797,1
Noisy,027,6.017911911010742,311.1514439133408,1
Noisy,029,6.033518314361572,306.48269083734726,1
Noisy,031,6.084855079650879,236.17663204616113,7
Noisy,033,5.915021896362305,297.89109840590265,4
Noisy,035,5.893816947937012,217.02718998017477,1
Noisy,037,6.130823135375977,224.34690112405673,2
Noisy,039,5.8938117027282715,221.60889633890855,2
Noisy,041,6.002026557922363,346.8919676234008,3
Noisy,043,6.169367790222168,214.02536055391693,4
Noisy,045,6.07003927230835,294.48440126000907,5
Noisy,047,6.070045471191406,323.649422055087,3
Noisy,049,5.853667736053467,202.9838157331513,4
Noisy,051,6.01474666595459,207.53400768618593,8
Noisy,053,5.942629814147949,200.95557607534855,7
Noisy,055,5.979348182678223,313.20085244874184,1
Noisy,057,6.021037578582764,276.04648215572223,6
Noisy,059,6.1195292472839355,254.93046592710857,1
Noisy,061,5.992378234863281,263.50652592932846,7
Noisy,063,6.017910957336426,244.00476968579522,5
Noisy,065,6.014743804931641,197.0531548280211,4
Noisy,067,5.918527126312256,227.16721312456264,1
Noisy,069,6.10234260559082,254.85645702555433,2
Noisy,071,5.935800552368164,244.17245897441472,1
Noisy,073,6.005216598510742,279.08625470775837,2
Noisy,075,5.879409313201904,204.72864960577138,2
Noisy,077,5.9826178550720215,252.07258337328554,3
Noisy,079,5.998802185058594,216.13379758007483,4
Noisy,081,6.087783336639404,349.4948876677058,4
Noisy,083,5.922003746032715,279.30842572602046,7
Noisy,085,5.94263219833374,200.18668791174656,3
Noisy,087,6.021030902862549,302.2604820546893,4
Noisy,089,5.992371082305908,269.56525803145274,6
Noisy,091,5.928929328918457,274.2273233585122,2
Noisy,093,5.952781677246094,219.2758961844921,4
Noisy,095,6.021037578582764,277.31727926746646,3
Noisy,097,5.946018218994141,252.05948483224168,7
Noisy,099,5.982619762420654,279.2559753600731,2
Noisy,101,6.048905372619629,258.59616497509836,1
Noisy,103,6.153035640716553,326.12640105563526,1
Noisy,105,5.962821960449219,215.35828060658406,3
Noisy,107,6.153033256530762,314.709208827936,1
Noisy,109,6.1336350440979,321.645663335922,1
Noisy,111,5.942632675170898,260.1742777165854,12
Noisy,113,5.900949478149414,201.96136405933083,7
Noisy,115,5.969465255737305,285.38909530552456,3
Noisy,117,5.97935676574707,233.88119398443285,12
Noisy,119,5.942626953125,299.04506155395137,2
Noisy,121,6.030423164367676,315.5408234573998,10
Noisy,123,5.976059436798096,255.19030377874913,2
Noisy,125,5.875765800476074,242.29445052678417,5
Noisy,127,5.7640204429626465,275.53231703758144,1
Noisy,129,6.0210347175598145,235.28732731597222,2
Noisy,131,5.952781677246094,250.20717115853537,7
Noisy,133,6.03661584854126,248.2098246092264,2
Noisy,135,6.0907158851623535,307.13736870384315,4
Noisy,137,5.872124671936035,202.14827369529624,5
Noisy,139,6.058018207550049,177.7387574409626,7
Noisy,141,5.75992488861084,216.68362537147115,5
Noisy,143,5.80792236328125,193.83661498814044,3
Noisy,145,5.804018497467041,157.27050189353503,6
Noisy,147,5.900945663452148,254.47322879336033,2
Noisy,149,5.846188545227051,229.96477418760443,3
Noisy,151,6.048904895782471,234.80565758691023,6
Noisy,153,6.130819797515869,287.6398700861278,3
Noisy,155,5.95613431930542,237.15257639009783,3
Noisy,157,5.861091136932373,294.03221168647013,3
Noisy,159,6.2595367431640625,304.26318960699865,5
Noisy,161,5.879405975341797,221.60167406681757,4
Noisy,163,5.939218044281006,281.73469901814275,11
Noisy,165,5.925471305847168,206.8390337909028,2
Noisy,167,5.730807304382324,243.76400141686648,2
Noisy,169,6.096550464630127,235.54153118454764,3
Noisy,171,6.07895040512085,253.87122327183812,1
Noisy,173,6.090717792510986,282.7650896267801,4
Noisy,175,5.97935152053833,250.29753713027858,8
Noisy,177,5.8000898361206055,254.95349036084087,5
Noisy,179,5.861087799072266,283.9228293722101,10
Noisy,181,6.011577129364014,260.8882615883348,1
Noisy,183,5.849926471710205,338.54920921811686,3
Noisy,185,5.989128112792969,307.17032429976,1
Noisy,187,5.872122764587402,264.9259984589392,1
Noisy,189,5.918529987335205,241.44893371752644,1
Noisy,191,5.853668689727783,214.98406777727476,4
Noisy,193,5.800084114074707,322.93129427101496,1
Noisy,195,5.9561357498168945,288.94314020807303,10
Noisy,197,5.872128486633301,235.48589773487768,3
Noisy,199,5.952782154083252,274.63846105721956,4
Object,001,5.861082553863525,243.31319176334608,10
Object,003,5.883026599884033,251.75023688771623,9
Object,005,6.147523403167725,273.0609553429126,6
Object,007,5.995597839355469,218.35596858562357,8
Object,009,6.1557817459106445,277.2903609971214,7
Object,011,6.0789475440979,215.2854760132855,2
Object,013,6.01474666595459,208.09422189467855,3
Object,015,6.061036586761475,265.520068015368,1
Object,017,6.017911434173584,164.9340170723771,4
Object,019,6.067039966583252,212.31212398492994,6
Object,021,5.883030414581299,240.96860394664293,7
Object,023,6.21418571472168,237.14106854040085,5
Object,025,6.150301933288574,266.8546560077572,5
Object,027,6.190703392028809,218.95164103622525,3
Object,029,6.064050197601318,176.1283675750162,2
Object,031,6.09071683883667,322.1588483679914,6
Object,033,6.024178504943848,261.2846389273768,2
Object,035,6.084851264953613,311.8092321816876,3
Object,037,5.966159343719482,289.9249597834469,2
Object,039,6.133635997772217,197.80338363380469,3
Object,041,6.021040916442871,316.2595309106445,3
Object,043,6.136424541473389,274.2143249279703,6
Object,045,6.054999351501465,279.50567662582966,1
Object,047,6.108122825622559,327.16402104877153,2
Object,049,6.1502790451049805,223.74746471195243,4
Object,051,6.321536540985107,369.0072473861719,7
Object,053,6.102341175079346,247.68396422027274,1
Object,055,6.295770168304443,249.99911195744207,6
Object,057,6.27901554107666,297.8695351607801,3
Object,059,6.216769218444824,243.1235638921241,4
Object,061,6.229547500610352,256.5844604232789,1
Object,063,6.190703392028809,282.18517648128886,6
Object,065,6.058017730712891,204.5863154578058,2
Object,067,6.099454402923584,288.5072555912615,4
Object,069,6.153032302856445,253.80808560046083,7
Object,071,6.122369289398193,306.7484457472346,4
Object,073,6.153036117553711,243.56451032665208,5
Object,075,6.06103515625,193.94606813761322,4
Object,077,6.1693620681762695,239.37522979271915,4
Object,079,6.090717315673828,228.7602228051011,4
Object,081,6.180091857910156,197.87102517608034,2
Object,083,5.962826251983643,228.18653064717856,3
Object,085,6.07895040512085,261.9741837836502,6
Object,087,6.1251912117004395,255.99680040810776,2
Object,089,6.1612324714660645,254.82798764808376,4
Object,091,6.048906326293945,267.5910424758199,5
Object,093,6.093637943267822,356.44396222292545,5
Object,095,6.141990661621094,277.7738838929012,8
Object,097,6.150303363800049,248.36074117720383,6
Object,099,6.116703987121582,288.37474359810903,5
Object,101,6.099452018737793,239.84172510850277,1
Object,103,6.002024173736572,223.88279558821424,1
Object,105,6.316893577575684,230.3875720455083,1
Object,107,6.163943767547607,294.8923653981203,1
Object,109,6.0241827964782715,201.18225602038962,9
Object,111,6.119536876678467,262.19614626510776,5
Object,113,6.214187145233154,342.24689604896395,3
Object,115,5.956134796142578,240.13398295854705,4
Object,117,5.8234124183654785,210.6671863864829,6
Object,119,6.1252007484436035,260.50803678585567,2
Object,121,6.122371673583984,351.24540367021933,3
Object,123,6.1584978103637695,331.56611930465823,6
Object,125,6.017909526824951,212.72817760035016,3
Object,127,6.110975742340088,201.59156431374515,7
Object,129,6.305215835571289,270.02753718213,8
Object,131,5.911531448364258,271.4361076280093,5
Object,133,6.1364240646362305,363.54845111271044,14
Object,135,5.949402809143066,241.8273895866825,6
Object,137,5.908007621765137,260.01650878260534,3
Object,139,6.002029895782471,371.4419570119045,4
Object,141,5.9150238037109375,291.61941806333505,4
Object,143,5.890230655670166,205.09449870666936,4
Object,145,5.935802459716797,209.27638741294737,1
Object,147,6.0052170753479,273.10288290672224,5
Object,149,5.868464946746826,235.62710426615524,5
Object,151,6.295762062072754,285.0207573058448,5
Object,153,6.1530327796936035,297.12982832794336,3
Object,155,6.039703369140625,182.8852677089231,1
Object,157,6.141987323760986,261.1862508346966,2
Object,159,5.875762462615967,226.12651559253172,3
Object,161,6.093641757965088,224.63163120164177,6
Object,163,5.956139087677002,201.94646383743614,3
Object,165,5.97605562210083,193.44871340000904,2
Object,167,5.922004699707031,211.22678037539703,5
Object,169,6.045856475830078,188.1009635101936,3
Object,171,5.868460655212402,179.36455222327155,3
Object,173,6.24713659286499,373.5173740780466,2
Object,175,6.108124256134033,236.3905764301754,6
Object,177,6.116700172424316,213.41375641922164,2
Object,179,6.042771339416504,187.0053436620083,5
Object,181,5.982632637023926,210.2748081878633,2
Object,183,6.139211654663086,244.1979295799394,1
Object,185,6.153037071228027,405.3277867701098,1
Object,187,5.9628214836120605,244.34795386640172,6
Object,189,6.2193403244018555,280.3630486869582,1
Object,191,6.067041873931885,230.22360100851876,5
Object,193,6.150298595428467,345.46475571378824,10
Object,195,6.070040225982666,217.63303943811277,3
Object,197,6.254601955413818,246.0161414638274,5
Object,199,6.08190393447876,217.17687045162742,3
OutdoorManMade,001,6.188063621520996,355.77168537585146,12
OutdoorManMade,003,6.105238437652588,254.67396102881352,6
OutdoorManMade,005,5.8938117027282715,306.1130663370843,6
OutdoorManMade,007,5.998810291290283,255.4673521887976,2
OutdoorManMade,009,5.982632637023926,301.6334762410316,4
OutdoorManMade,011,6.1907057762146,292.3031236329033,7
OutdoorManMade,013,6.166656017303467,280.57110741171044,3
OutdoorManMade,015,6.190701484680176,247.3204730867564,3
OutdoorManMade,017,6.102346420288086,264.85896224911215,7
OutdoorManMade,019,6.237126350402832,336.6693011385116,5
OutdoorManMade,021,6.193357467651367,323.95578119316053,1
OutdoorManMade,023,6.237118721008301,348.03609006879054,2
OutdoorManMade,025,6.169360637664795,239.4819749341188,4
OutdoorManMade,027,6.20121431350708,229.02768821983537,3
OutdoorManMade,029,6.257076740264893,293.84391312638655,7
OutdoorManMade,031,6.150279521942139,315.53740756166127,1
OutdoorManMade,033,6.008400917053223,292.9134678728997,6
OutdoorManMade,035,6.108123779296875,294.89731188221396,4
OutdoorManMade,037,6.014745712280273,272.4844029054843,5
OutdoorManMade,039,6.070043087005615,253.62964679930442,4
OutdoorManMade,041,6.102344989776611,247.21103714965707,1
OutdoorManMade,043,6.147529602050781,185.3041217184228,2
OutdoorManMade,045,6.141988754272461,253.93985188999972,1
OutdoorManMade,047,6.005219459533691,200.8501849743175,2
OutdoorManMade,049,6.051948547363281,310.1530962789019,8
OutdoorManMade,051,6.254590034484863,282.8352246427516,3
OutdoorManMade,053,6.261987209320068,325.6306654641861,1
OutdoorManMade,055,6.119530200958252,230.872966244254,2
OutdoorManMade,057,6.242149829864502,321.23943701451145,1
OutdoorManMade,059,6.180090427398682,303.54141145976837,6
OutdoorManMade,061,6.139206886291504,340.62572239431364,9
OutdoorManMade,063,6.0519490242004395,269.87976593849885,2
OutdoorManMade,065,6.113827705383301,303.13788440827767,9
OutdoorManMade,067,6.119528770446777,301.0203507274704,3
OutdoorManMade,069,6.128007411956787,331.5768898754378,2
OutdoorManMade,071,6.1907172203063965,233.8306687522089,1
OutdoorManMade,073,6.0907206535339355,315.12542959637784,4
OutdoorManMade,075,6.054994106292725,290.32017830684936,3
OutdoorManMade,077,6.190715312957764,314.14891471064567,4
OutdoorManMade,079,6.08485746383667,287.69029018263814,5
OutdoorManMade,081,5.972776412963867,201.62392495681158,3
OutdoorManMade,083,6.078951358795166,259.0275784303402,5
OutdoorManMade,085,6.193357467651367,196.63927675040148,2
OutdoorManMade,087,6.087782382965088,343.76560858207506,7
OutdoorManMade,089,6.16935920715332,334.61033432931333,12
OutdoorManMade,091,6.274183750152588,314.8765446281464,5
OutdoorManMade,093,6.087784290313721,297.3554086613669,4
OutdoorManMade,095,6.211606979370117,339.46270399760084,3
OutdoorManMade,097,6.1557769775390625,246.19797502777973,1
OutdoorManMade,099,6.216769218444824,261.992409893613,4
OutdoorManMade,101,6.211602210998535,313.9163872944324,1
OutdoorManMade,103,6.139204502105713,299.7971443535404,1
OutdoorManMade,105,6.249643325805664,269.14927271059184,1
OutdoorManMade,107,6.2446608543396,278.4133110940879,1
OutdoorManMade,109,6.039700508117676,235.90605919625892,1
OutdoorManMade,111,6.102347373962402,238.77982307342967,1
OutdoorManMade,113,6.033516883850098,300.905784941139,3
OutdoorManMade,115,6.078948020935059,317.728009197387,4
OutdoorManMade,117,6.081902503967285,301.69722519344225,2
OutdoorManMade,119,6.209017276763916,293.5995201215887,7
OutdoorManMade,121,6.161230564117432,256.09933350900036,1
OutdoorManMade,123,6.166648864746094,206.732430498882,4
OutdoorManMade,125,6.0580153465271,284.2249680265488,3
OutdoorManMade,127,6.139205455780029,309.2281968138597,1
OutdoorManMade,129,6.232081890106201,313.6468947746572,2
OutdoorManMade,131,6.01474142074585,267.2941455377516,8
OutdoorManMade,133,6.070045471191406,357.75482689165494,4
OutdoorManMade,135,5.982614517211914,231.95745169364693,5
OutdoorManMade,137,6.10523796081543,224.09483520482894,1
OutdoorManMade,139,6.087780952453613,375.4253068171847,3
OutdoorManMade,141,5.992370128631592,364.17251813982887,2
OutdoorManMade,143,6.203822612762451,335.59078911655814,7
OutdoorManMade,145,5.9760565757751465,265.959436926529,2
OutdoorManMade,147,6.166655540466309,297.71415871006997,8
OutdoorManMade,149,6.058016300201416,304.20401758197073,6
OutdoorManMade,151,5.972774505615234,267.7991406398363,6
OutdoorManMade,153,6.139212608337402,388.0395850484441,4
OutdoorManMade,155,6.099449634552002,273.5082665282615,2
OutdoorManMade,157,6.0789475440979,331.39719295589936,4
OutdoorManMade,159,6.116699695587158,262.7452020401607,3
OutdoorManMade,161,5.8499298095703125,269.0593094116811,2
OutdoorManMade,163,6.122377395629883,293.4868414492562,3
OutdoorManMade,165,6.0730085372924805,270.2018690627964,6
OutdoorManMade,167,6.070043563842773,279.515833799371,3
OutdoorManMade,169,6.051949977874756,336.3145048888446,1
OutdoorManMade,171,6.054991245269775,243.57485370895049,4
OutdoorManMade,173,6.214196681976318,322.99925660355234,2
OutdoorManMade,175,6.1854095458984375,228.11946924776007,6
OutdoorManMade,177,6.158493995666504,324.61513350956324,9
OutdoorManMade,179,6.073009490966797,320.14700828411804,3
OutdoorManMade,181,6.144758701324463,330.49670733579404,6
OutdoorManMade,183,6.15303373336792,368.8605431021335,1
OutdoorManMade,185,6.075990676879883,290.17224298298964,2
OutdoorManMade,187,6.105236530303955,321.4929242346089,1
OutdoorManMade,189,6.180089473724365,280.57015817749215,1
OutdoorManMade,191,6.113831520080566,290.6295358703449,4
OutdoorManMade,193,6.061031341552734,232.85250788706682,1
OutdoorManMade,195,5.939213275909424,288.22368440835595,5
OutdoorManMade,197,6.099449634552002,380.72878856785235,2
OutdoorManMade,199,6.116699695587158,268.7375204370671,10
OutdoorNatural,001,5.857380390167236,265.7977732466519,7
OutdoorNatural,003,6.058016777038574,263.3476081425678,3
OutdoorNatural,005,5.96282434463501,308.5156122103626,9
OutdoorNatural,007,5.9561381340026855,263.99728948302584,1
OutdoorNatural,009,5.935798168182373,213.20710699959687,7
OutdoorNatural,011,6.113831043243408,265.72682663419425,4
OutdoorNatural,013,6.226987838745117,325.71242161144534,4
OutdoorNatural,015,6.081908226013184,264.6262747392187,5
OutdoorNatural,017,6.198599338531494,335.12775481225407,3
OutdoorNatural,019,6.133630275726318,304.7205116042992,1
OutdoorNatural,021,6.113837718963623,270.33749837968253,5
OutdoorNatural,023,6.203822612762451,310.79817007441227,3
OutdoorNatural,025,6.214189529418945,286.78491581639565,1
OutdoorNatural,027,6.15028190612793,173.79127352736393,2
OutdoorNatural,029,6.201217174530029,263.3344725414976,5
OutdoorNatural,031,5.864775657653809,272.47096429745517,7
OutdoorNatural,033,6.163945198059082,280.4652300732888,3
OutdoorNatural,035,6.01474142074585,324.95238637303817,4
OutdoorNatural,037,5.992373943328857,238.26372199822904,2
OutdoorNatural,039,6.039701461791992,281.7246085564738,4
OutdoorNatural,041,5.942632675170898,235.9349627946458,2
OutdoorNatural,043,5.966157913208008,251.62903376655714,6
OutdoorNatural,045,6.09944486618042,325.37373864239925,1
OutdoorNatural,047,5.935800552368164,246.66601336591194,3
OutdoorNatural,049,5.897374153137207,256.11224825542337,2
OutdoorNatural,051,6.185405254364014,279.46917316853427,1
OutdoorNatural,053,6.25708532333374,342.8716813996467,1
OutdoorNatural,055,6.110978126525879,277.60224581996846,1
OutdoorNatural,057,6.15303373336792,345.907939360685,3
OutdoorNatural,059,6.24964714050293,398.2602200465157,3
OutdoorNatural,061,6.099452018737793,269.30834813740825,4
OutdoorNatural,063,6.036612510681152,249.32240893781054,3
OutdoorNatural,065,6.064043045043945,276.33489052668943,1
OutdoorNatural,067,6.0115766525268555,309.402398826152,3
OutdoorNatural,069,6.021034240722656,230.55970814586522,6
OutdoorNatural,071,6.017908573150635,185.82847972554526,1
OutdoorNatural,073,6.096554756164551,249.46464303733615,1
OutdoorNatural,075,6.105237007141113,250.13832102422657,2
OutdoorNatural,077,6.002023220062256,236.27605464338959,1
OutdoorNatural,079,6.136425495147705,299.9473025002049,7
OutdoorNatural,081,6.169355392456055,314.39440445310265,5
OutdoorNatural,083,5.92547082901001,287.70587396053895,2
OutdoorNatural,085,6.07003927230835,312.798234939726,9
OutdoorNatural,087,6.0907206535339355,233.39185762148972,3
OutdoorNatural,089,6.0848541259765625,277.95122115010963,2
OutdoorNatural,091,6.081904888153076,335.6468970828892,8
OutdoorNatural,093,6.133638381958008,339.93049806911284,4
OutdoorNatural,095,6.172048091888428,190.57480508062898,2
OutdoorNatural,097,6.090719699859619,237.3940323360754,2
OutdoorNatural,099,5.985875606536865,258.118856939313,5
OutdoorNatural,101,6.125195026397705,306.9226522703334,1
OutdoorNatural,103,6.139212608337402,252.9537830894441,2
OutdoorNatural,105,6.078952789306641,308.58435840126714,1
OutdoorNatural,107,6.105236053466797,304.1626060335614,1
OutdoorNatural,109,6.01474142074585,218.55135452081572,1
OutdoorNatural,111,5.9561357498168945,213.79801857855904,5
OutdoorNatural,113,6.128014087677002,243.61934920511445,3
OutdoorNatural,115,5.959478378295898,239.80357225143243,4
OutdoorNatural,117,5.928924560546875,232.20551776165667,4
OutdoorNatural,119,5.886636257171631,262.06617359901384,2
OutdoorNatural,121,6.067042827606201,236.45501728532633,1
OutdoorNatural,123,5.998806476593018,227.22590201963524,4
OutdoorNatural,125,6.045844554901123,309.2828150574854,6
OutdoorNatural,127,6.036614418029785,215.7115970796516,2
OutdoorNatural,129,5.918522357940674,271.4993593061365,4
OutdoorNatural,131,5.89381217956543,222.210315183903,5
OutdoorNatural,133,5.932367324829102,195.61058823706188,5
OutdoorNatural,135,5.942632675170898,222.70046953256943,3
OutdoorNatural,137,5.956132888793945,252.16753395920713,4
OutdoorNatural,139,5.949401378631592,223.00643714936493,3
OutdoorNatural,141,5.9760589599609375,235.39362587560774,5
OutdoorNatural,143,5.900943756103516,182.5197796703603,3
OutdoorNatural,145,5.942630767822266,227.0468064400193,2
OutdoorNatural,147,5.846188068389893,251.58446692799657,3
OutdoorNatural,149,5.849928379058838,269.65071972036276,9
OutdoorNatural,151,5.9955878257751465,297.2137964152584,6
OutdoorNatural,153,6.036616802215576,331.3456581564948,6
OutdoorNatural,155,6.011567115783691,256.6541531111135,4
OutdoorNatural,157,6.042769908905029,244.5170934294751,3
OutdoorNatural,159,5.9694647789001465,258.6751886944731,8
OutdoorNatural,161,5.868460655212402,265.67235709102596,3
OutdoorNatural,163,6.005217552185059,278.77111879249605,7
OutdoorNatural,165,5.989129543304443,212.51120825668548,2
OutdoorNatural,167,5.908004283905029,292.1719487752185,4
OutdoorNatural,169,5.904476642608643,281.8869064326514,6
OutdoorNatural,171,6.153029441833496,272.77407618327953,3
OutdoorNatural,173,5.952779293060303,282.93964044350696,1
OutdoorNatural,175,5.94263219833374,270.571756706935,1
OutdoorNatural,177,6.0670390129089355,335.3496763212911,3
OutdoorNatural,179,6.182765960693359,287.25636663631917,6
OutdoorNatural,181,6.214188575744629,355.12744154822417,1
OutdoorNatural,183,6.1447577476501465,360.3040815040274,1
OutdoorNatural,185,6.122376441955566,307.9279648269129,1
OutdoorNatural,187,6.075986385345459,284.92757026646643,2
OutdoorNatural,189,6.10523796081543,305.6248667471141,1
OutdoorNatural,191,6.061033725738525,228.514552960554,1
OutdoorNatural,193,6.13642692565918,250.27492870908395,1
OutdoorNatural,195,6.027297496795654,255.94146244295106,2
OutdoorNatural,197,6.136425495147705,438.84233457532844,8
OutdoorNatural,199,6.024175643920898,305.8822986283512,1
Pattern,001,5.969471454620361,326.24179570297764,5
Pattern,003,5.959477424621582,205.22328143087032,1
Pattern,005,5.918528079986572,220.68756065599064,1
Pattern,007,6.051947116851807,260.7009962368079,6
Pattern,009,6.125190734863281,210.83750192050536,4
Pattern,011,6.064050674438477,257.50800970461694,3
Pattern,013,5.982618808746338,215.13158926431498,5
Pattern,015,6.01157808303833,206.08620902826723,2
Pattern,017,5.9955878257751465,284.486309358713,3
Pattern,019,6.070040225982666,218.27325678010857,8
Pattern,021,6.042776584625244,181.6291734662268,1
Pattern,023,6.166652679443359,246.63469756144139,2
Pattern,025,6.229550838470459,249.7771415969177,4
Pattern,027,6.188072204589844,192.68110349770532,4
Pattern,029,6.219346046447754,254.461291255032,1
Pattern,031,5.942630290985107,235.9013897065046,2
Pattern,033,6.1392130851745605,220.2824647586998,4
Pattern,035,5.992374420166016,316.0096734172396,3
Pattern,037,6.078948497772217,202.18785452429938,3
Pattern,039,5.9955878257751465,249.61899017310276,5
Pattern,041,6.096555709838867,242.68049912420358,6
Pattern,043,6.064050674438477,256.2467749274748,10
Pattern,045,5.921999931335449,242.70790810970448,2
Pattern,047,6.002024173736572,264.9936570454519,1
Pattern,049,5.861084461212158,220.46687039897793,2
Pattern,051,6.216768741607666,283.41217256502273,3
Pattern,053,6.125197410583496,249.10237805621247,4
Pattern,055,6.147527694702148,186.26069132716,2
Pattern,057,6.188072204589844,234.30209394220591,5
Pattern,059,6.113834381103516,218.53129289183735,2
Pattern,061,6.219344615936279,249.34981860226088,3
Pattern,063,6.005216598510742,195.41719064634208,2
Pattern,065,5.796154499053955,200.9719437216751,1
Pattern,067,6.3466081619262695,292.5354273256951,3
Pattern,069,5.922000885009766,224.0798333834761,5
Pattern,071,6.014739990234375,253.9337326575815,2
Pattern,073,6.01474666595459,272.1392877659498,12
Pattern,075,5.904472827911377,213.4588452195707,2
Pattern,077,6.021034240722656,238.38339435677204,3
Pattern,079,5.890231132507324,259.1705281153961,4
Pattern,081,6.128010272979736,225.27957428616307,6
Pattern,083,5.992371559143066,219.18604979821293,2
Pattern,085,5.966161727905273,270.98248569399794,5
Pattern,087,5.935801029205322,208.50751269930618,1
Pattern,089,6.05499267578125,192.43865628709443,2
Pattern,091,6.10235071182251,255.06721298699543,7
Pattern,093,6.054995059967041,208.93340152541415,5
Pattern,095,6.22445011138916,333.12489853564364,1
Pattern,097,6.174745082855225,231.43956505509155,2
Pattern,099,6.188070297241211,251.14096644772414,6
Pattern,101,6.058018207550049,279.21973017081837,1
Pattern,103,6.155778884887695,252.85837765829206,1
Pattern,105,6.081904411315918,249.26988863112052,1
Pattern,107,6.105240345001221,272.08503447749723,1
Pattern,109,6.239648342132568,275.6480264509169,1
Pattern,111,5.730816841125488,247.4490922311903,1
Pattern,113,6.119528770446777,314.7063603491341,4
Pattern,115,5.9185261726379395,293.4066906838291,4
Pattern,117,5.939216136932373,235.5429768646131,2
Pattern,119,6.0877838134765625,194.7968316963608,2
Pattern,121,6.061033725738525,224.71967275388073,2
Pattern,123,5.952782154083252,216.34661546367323,1
Pattern,125,5.932369709014893,152.6983526026864,1
Pattern,127,5.900947093963623,199.51469717766287,2
Pattern,129,6.075993537902832,195.5047859432271,6
Pattern,131,6.144759654998779,308.5988569707084,1
Pattern,133,5.900945663452148,222.79386334593798,8
Pattern,135,5.900944709777832,230.72312801225257,7
Pattern,137,5.846195220947266,227.35765835640666,2
Pattern,139,5.900944709777832,174.39640426130475,3
Pattern,141,5.8000922203063965,228.22652720706233,4
Pattern,143,5.946020603179932,191.57202676043784,5
Pattern,145,5.952781677246094,220.9105219529591,7
Pattern,147,6.036618709564209,233.14147171583966,2
Pattern,149,5.84243106842041,255.0023562157375,13
Pattern,151,5.883025646209717,210.04540160991428,6
Pattern,153,5.992372989654541,147.13927792101308,1
Pattern,155,5.861086368560791,141.7991898947288,2
Pattern,157,5.861083030700684,243.4835214122863,4
Pattern,159,6.06704044342041,255.03102619415415,8
Pattern,161,5.842431545257568,228.76180317728858,3
Pattern,163,5.94263219833374,234.4688514045249,2
Pattern,165,6.005213737487793,232.96745333719005,7
Pattern,167,5.864776134490967,200.63090470726493,5
Pattern,169,6.051955223083496,243.42061417812982,4
Pattern,171,5.861090660095215,203.76766352246614,5
Pattern,173,5.827253818511963,217.99565365449155,3
Pattern,175,5.9185333251953125,248.9636194633881,2
Pattern,177,5.9594926834106445,333.4512875627551,4
Pattern,179,5.811814785003662,190.55117240831643,3
Pattern,181,6.005216598510742,263.81860987114703,1
Pattern,183,5.872122764587402,229.1970341695865,5
Pattern,185,5.815702438354492,202.83039398373953,4
Pattern,187,6.051945686340332,276.6248641794498,1
Pattern,189,5.985877513885498,254.36615163076536,3
Pattern,191,6.150284290313721,324.4782716495573,5
Pattern,193,5.846191883087158,169.21949222739548,1
Pattern,195,6.024179935455322,229.23295647587548,2
Pattern,197,6.102344989776611,229.28969828362406,4
Pattern,199,5.8973774909973145,234.37837538558796,3
Random,001,6.172046661376953,289.2849467759333,8
Random,003,5.935802936553955,248.49664580250368,3
Random,005,5.969466686248779,239.32815708442516,1
Random,007,6.099453449249268,262.72004255184765,7
Random,009,6.0848565101623535,339.86552809453303,4
Random,011,6.090709686279297,262.1355211822648,10
Random,013,6.229547023773193,234.33081198219907,3
Random,015,6.036619663238525,245.46446872873932,7
Random,017,6.1502838134765625,210.17304086773032,4
Random,019,6.078953742980957,296.40138552762994,2
Random,021,6.188060760498047,320.4238659551313,6
Random,023,6.177422523498535,268.72766823625534,5
Random,025,5.949403762817383,184.01196105569187,1
Random,027,6.128018379211426,258.2160172838202,2
Random,029,6.108121871948242,205.10817504182216,1
Random,031,6.027296543121338,230.29210019112614,3
Random,033,6.0115580558776855,325.8095239244741,2
Random,035,6.061031341552734,197.3896429225096,4
Random,037,6.054996490478516,216.43058030133665,3
Random,039,5.979350566864014,195.09352468134773,1
Random,041,5.979362487792969,281.67336748290586,5
Random,043,6.027304649353027,239.47094395615636,9
Random,045,6.042770862579346,191.93641934184052,3
Random,047,6.045853137969971,252.70542033132764,2
Random,049,5.995582580566406,276.2114111963868,2
Random,051,6.252127170562744,240.59032952354187,7
Random,053,6.119533538818359,299.6057703170925,7
Random,055,6.144765853881836,252.69446929752206,2
Random,057,6.147525787353516,252.92629421087935,2
Random,059,6.008392810821533,359.3666506072249,3
Random,061,6.229546546936035,250.29938780254037,4
Random,063,6.017902374267578,294.0388267604683,1
Random,065,6.136427879333496,266.2099827115017,6
Random,067,6.073006629943848,255.04481077105737,5
Random,069,6.030416965484619,313.0252748016515,4
Random,071,6.271761417388916,217.87431805224526,4
Random,073,6.005207538604736,315.2196108902258,5
Random,075,6.075986385345459,286.1880595933659,2
Random,077,6.014739990234375,240.952014030953,3
Random,079,6.0179057121276855,238.58655836452743,5
Random,081,6.174731731414795,340.99242899303147,10
Random,083,5.9760613441467285,191.48838761462835,3
